simulation,selected_model,selection_mean_hits,outer_mean_hits,outer_total_hits,unadjusted_normal_p,appears_significant_p_le_0_05
89,recent100,0.7487864077669902,0.6953883495145631,573,0.9311772565970722,False
90,repeat_last,0.758495145631068,0.6759708737864077,557,0.9867238580750535,False
91,recent20,0.7657766990291263,0.683252427184466,563,0.9739921918806832,False
92,fixed_1_6,0.7961165048543689,0.7257281553398058,598,0.6325617661226961,False
93,recent100,0.8033980582524272,0.7657766990291263,631,0.12019050963371014,False
94,repeat_last,0.7572815533980582,0.808252427184466,666,0.0027314207895505664,True
95,recent100,0.7754854368932039,0.6796116504854369,560,0.9812611111767664,False
96,ewma,0.8009708737864077,0.7014563106796117,578,0.895337242477618,False
97,recent20,0.7597087378640777,0.7245145631067961,597,0.6496904049125702,False
98,recent50,0.787621359223301,0.7366504854368932,607,0.47054362663143273,False
99,recent20,0.7864077669902912,0.7864077669902912,648,0.025392334713058615,True
100,repeat_last,0.7427184466019418,0.7099514563106796,585,0.8249900120461768,False
101,ewma,0.7949029126213593,0.7196601941747572,593,0.7149281989699228,False
102,historical,0.7633495145631068,0.7184466019417476,592,0.7302862119135235,False
103,repeat_last,0.7451456310679612,0.712378640776699,587,0.8003502382496974,False
104,exclude_last,0.7536407766990292,0.7512135922330098,619,0.2663239119791186,False
105,recent50,0.758495145631068,0.7366504854368932,607,0.47054362663143273,False
106,repeat_last,0.7718446601941747,0.7245145631067961,597,0.6496904049125702,False
107,cold_gap,0.787621359223301,0.7148058252427184,589,0.7737324306823015,False
108,ewma,0.758495145631068,0.7281553398058253,600,0.5975336261150406,False
109,recent100,0.7669902912621359,0.7718446601941747,636,0.0802742742832589,False
110,repeat_last,0.7597087378640777,0.7233009708737864,596,0.6665198595841199,False
111,exclude_last,0.7718446601941747,0.7475728155339806,616,0.3133231039979236,False
112,recent100,0.7779126213592233,0.7257281553398058,598,0.6325617661226961,False
113,fixed_1_6,0.7657766990291263,0.75,618,0.28158805313955937,False
114,historical,0.7718446601941747,0.7512135922330098,619,0.2663239119791186,False
115,recent20,0.7597087378640777,0.7597087378640777,626,0.17237005601348904,False
116,recent20,0.7779126213592233,0.7439320388349514,613,0.3635685701246699,False
117,cold_gap,0.7682038834951457,0.7645631067961165,630,0.12961854403261824,False
118,prespecified_full_linear,0.7682038834951457,0.7342233009708737,605,0.5070905203342269,False
119,fixed_1_6,0.7657766990291263,0.7694174757281553,634,0.09483576746811007,False
120,repeat_last,0.787621359223301,0.7293689320388349,601,0.5797013408847131,False
121,ewma,0.7839805825242718,0.7669902912621359,632,0.11125636257450994,False
122,recent50,0.7463592233009708,0.7754854368932039,639,0.061689369986829744,False
123,fixed_1_6,0.7597087378640777,0.7706310679611651,635,0.08732862529121244,False
124,cold_gap,0.7888349514563107,0.7390776699029126,609,0.4342433395169152,False
125,fixed_1_6,0.7402912621359223,0.7487864077669902,617,0.2972620413105247,False
126,exclude_last,0.7827669902912622,0.7475728155339806,616,0.3133231039979236,False
127,recent20,0.7657766990291263,0.6844660194174758,564,0.971096961962668,False
128,repeat_last,0.7609223300970874,0.7779126213592233,641,0.05129519052093906,False
129,recent50,0.7633495145631068,0.7330097087378641,604,0.525360829848416,False
130,prespecified_full_linear,0.7572815533980582,0.7087378640776699,584,0.8365530202164848,False
131,historical,0.7936893203883495,0.7572815533980582,624,0.19678438713652951,False
132,repeat_last,0.7827669902912622,0.7111650485436893,586,0.8129209871859224,False
133,cold_gap,0.7997572815533981,0.6941747572815534,572,0.9370479461639363,False
134,recent50,0.7669902912621359,0.7766990291262136,640,0.05630341180044239,False
135,repeat_last,0.7487864077669902,0.779126213592233,642,0.046647987322873403,True
136,recent50,0.7657766990291263,0.7281553398058253,600,0.5975336261150406,False
137,recent50,0.7597087378640777,0.7524271844660194,620,0.25149009712395237,False
138,recent100,0.7961165048543689,0.6844660194174758,564,0.971096961962668,False
139,repeat_last,0.7560679611650486,0.7475728155339806,616,0.3133231039979236,False
140,prespecified_full_linear,0.7888349514563107,0.741504854368932,611,0.3984895521639562,False
141,exclude_last,0.7597087378640777,0.7184466019417476,592,0.7302862119135235,False
142,fixed_1_6,0.7682038834951457,0.7087378640776699,584,0.8365530202164848,False
143,recent100,0.7803398058252428,0.7427184466019418,612,0.3809077895376133,False
144,repeat_last,0.7633495145631068,0.7111650485436893,586,0.8129209871859224,False
145,historical,0.7815533980582524,0.7597087378640777,626,0.17237005601348904,False
146,exclude_last,0.7779126213592233,0.7827669902912622,645,0.03470218703781948,True
147,ewma,0.7766990291262136,0.758495145631068,625,0.18432577747804996,False
148,recent20,0.7439320388349514,0.7572815533980582,624,0.19678438713652951,False
149,recent20,0.7645631067961165,0.7257281553398058,598,0.6325617661226961,False
150,historical,0.7609223300970874,0.6881067961165048,567,0.9607663500543601,False
151,fixed_1_6,0.7633495145631068,0.7633495145631068,629,0.13954688860799924,False
152,recent50,0.7645631067961165,0.7050970873786407,581,0.8681963876936509,False
153,recent50,0.7512135922330098,0.7063106796116505,582,0.8581550282525336,False
154,recent20,0.7609223300970874,0.7475728155339806,616,0.3133231039979236,False
155,cold_gap,0.7803398058252428,0.7172330097087378,591,0.7452182926492441,False
156,ewma,0.7851941747572816,0.7342233009708737,605,0.5070905203342269,False
157,recent20,0.7609223300970874,0.7560679611650486,623,0.2097397920498521,False
158,historical,0.7390776699029126,0.6978155339805825,575,0.9181808358447294,False
159,recent100,0.7487864077669902,0.741504854368932,611,0.3984895521639562,False
160,historical,0.7597087378640777,0.7366504854368932,607,0.47054362663143273,False
161,fixed_1_6,0.7427184466019418,0.7718446601941747,636,0.0802742742832589,False
162,exclude_last,0.758495145631068,0.7694174757281553,634,0.09483576746811007,False
163,ewma,0.7633495145631068,0.720873786407767,594,0.6991652543184983,False
164,repeat_last,0.758495145631068,0.7779126213592233,641,0.05129519052093906,False
165,repeat_last,0.7609223300970874,0.7050970873786407,581,0.8681963876936509,False
166,ewma,0.7936893203883495,0.720873786407767,594,0.6991652543184983,False
167,recent100,0.7439320388349514,0.7912621359223301,652,0.016313230938131695,True
168,exclude_last,0.7973300970873787,0.7330097087378641,604,0.525360829848416,False
169,recent20,0.7803398058252428,0.7269417475728155,599,0.6151652101037901,False
170,ewma,0.7900485436893204,0.7536407766990292,621,0.2371047297908644,False
171,repeat_last,0.7779126213592233,0.7597087378640777,626,0.17237005601348904,False
172,ewma,0.7924757281553398,0.7694174757281553,634,0.09483576746811007,False
173,repeat_last,0.7706310679611651,0.7597087378640777,626,0.17237005601348904,False
174,historical,0.7961165048543689,0.7754854368932039,639,0.061689369986829744,False
175,exclude_last,0.7779126213592233,0.683252427184466,563,0.9739921918806832,False
176,cold_gap,0.7815533980582524,0.7815533980582524,644,0.03836860397598392,True
177,recent50,0.7742718446601942,0.75,618,0.28158805313955937,False
178,exclude_last,0.7706310679611651,0.6990291262135923,576,0.9110259673607168,False
179,historical,0.7621359223300971,0.7233009708737864,596,0.6665198595841199,False
180,fixed_1_6,0.8058252427184466,0.7354368932038835,606,0.48880532163061946,False
181,recent100,0.7463592233009708,0.741504854368932,611,0.3984895521639562,False
182,cold_gap,0.7609223300970874,0.7245145631067961,597,0.6496904049125702,False
183,exclude_last,0.7815533980582524,0.7184466019417476,592,0.7302862119135235,False
184,recent100,0.7402912621359223,0.7390776699029126,609,0.4342433395169152,False
185,historical,0.7900485436893204,0.7475728155339806,616,0.3133231039979236,False
186,recent100,0.7645631067961165,0.7330097087378641,604,0.525360829848416,False
187,repeat_last,0.7548543689320388,0.7160194174757282,590,0.7597057860482179,False
188,repeat_last,0.75,0.683252427184466,563,0.9739921918806832,False
189,fixed_1_6,0.75,0.7233009708737864,596,0.6665198595841199,False
190,historical,0.7524271844660194,0.6893203883495146,568,0.9567182244397311,False
191,cold_gap,0.7645631067961165,0.7645631067961165,630,0.12961854403261824,False
192,historical,0.7390776699029126,0.7524271844660194,620,0.25149009712395237,False
193,repeat_last,0.7609223300970874,0.7087378640776699,584,0.8365530202164848,False
194,recent20,0.7645631067961165,0.7148058252427184,589,0.7737324306823015,False
195,fixed_1_6,0.7803398058252428,0.7342233009708737,605,0.5070905203342269,False
196,prespecified_full_linear,0.7815533980582524,0.7026699029126213,579,0.8867806117934394,False
197,repeat_last,0.7633495145631068,0.7220873786407767,595,0.6830206541663417,False
198,historical,0.7742718446601942,0.6990291262135923,576,0.9110259673607168,False
199,recent100,0.758495145631068,0.7220873786407767,595,0.6830206541663417,False
200,cold_gap,0.7888349514563107,0.691747572815534,570,0.9476125393906026,False
201,exclude_last,0.7779126213592233,0.758495145631068,625,0.18432577747804996,False
202,historical,0.7463592233009708,0.7038834951456311,580,0.8777362399752886,False
203,recent100,0.7706310679611651,0.7330097087378641,604,0.525360829848416,False
204,exclude_last,0.7694174757281553,0.7463592233009708,615,0.3297462616248388,False
205,recent20,0.7949029126213593,0.7184466019417476,592,0.7302862119135235,False
206,exclude_last,0.7997572815533981,0.741504854368932,611,0.3984895521639562,False
207,cold_gap,0.7827669902912622,0.7961165048543689,656,0.01017029377236454,True
208,cold_gap,0.7864077669902912,0.7160194174757282,590,0.7597057860482179,False
209,recent100,0.7572815533980582,0.6844660194174758,564,0.971096961962668,False
210,cold_gap,0.758495145631068,0.7572815533980582,624,0.19678438713652951,False
211,recent100,0.7985436893203883,0.7827669902912622,645,0.03470218703781948,True
212,historical,0.7839805825242718,0.7317961165048543,603,0.5435779510099145,False
213,ewma,0.7839805825242718,0.6735436893203883,555,0.9895480313898409,False
214,recent100,0.7839805825242718,0.7111650485436893,586,0.8129209871859224,False
215,recent100,0.7657766990291263,0.7184466019417476,592,0.7302862119135235,False
216,historical,0.7378640776699029,0.7050970873786407,581,0.8681963876936509,False
217,cold_gap,0.7694174757281553,0.6820388349514563,562,0.9766407492286588,False
218,prespecified_full_linear,0.7694174757281553,0.7014563106796117,578,0.895337242477618,False
219,repeat_last,0.7645631067961165,0.7281553398058253,600,0.5975336261150406,False
220,repeat_last,0.7803398058252428,0.7099514563106796,585,0.8249900120461768,False
221,recent20,0.7754854368932039,0.7536407766990292,621,0.2371047297908644,False
222,prespecified_full_linear,0.7924757281553398,0.7026699029126213,579,0.8867806117934394,False
223,exclude_last,0.7694174757281553,0.7451456310679612,614,0.34650443451839497,False
224,recent20,0.7694174757281553,0.7002427184466019,577,0.9034154459649429,False
225,fixed_1_6,0.7487864077669902,0.7657766990291263,631,0.12019050963371014,False
226,prespecified_full_linear,0.7597087378640777,0.7269417475728155,599,0.6151652101037901,False
227,recent100,0.7766990291262136,0.7063106796116505,582,0.8581550282525336,False
228,exclude_last,0.7597087378640777,0.6905339805825242,569,0.9523393170070952,False
229,historical,0.7524271844660194,0.7378640776699029,608,0.4523436802930008,False
230,fixed_1_6,0.7779126213592233,0.7014563106796117,578,0.895337242477618,False
231,cold_gap,0.7633495145631068,0.7293689320388349,601,0.5797013408847131,False
232,recent20,0.7718446601941747,0.6929611650485437,571,0.9425209637805891,False
233,prespecified_full_linear,0.7827669902912622,0.7475728155339806,616,0.3133231039979236,False
234,historical,0.7694174757281553,0.779126213592233,642,0.046647987322873403,True
235,cold_gap,0.7597087378640777,0.741504854368932,611,0.3984895521639562,False
236,ewma,0.7803398058252428,0.7633495145631068,629,0.13954688860799924,False
237,repeat_last,0.7766990291262136,0.7317961165048543,603,0.5435779510099145,False
238,historical,0.7766990291262136,0.7560679611650486,623,0.2097397920498521,False
239,repeat_last,0.7366504854368932,0.7524271844660194,620,0.25149009712395237,False
240,historical,0.7451456310679612,0.7609223300970874,627,0.16092100159564854,False
241,recent100,0.7560679611650486,0.6990291262135923,576,0.9110259673607168,False
242,fixed_1_6,0.7597087378640777,0.7196601941747572,593,0.7149281989699228,False
243,cold_gap,0.8070388349514563,0.7451456310679612,614,0.34650443451839497,False
244,repeat_last,0.7572815533980582,0.7378640776699029,608,0.4523436802930008,False
245,exclude_last,0.7936893203883495,0.7220873786407767,595,0.6830206541663417,False
246,repeat_last,0.7973300970873787,0.7560679611650486,623,0.2097397920498521,False
247,fixed_1_6,0.7512135922330098,0.7597087378640777,626,0.17237005601348904,False
248,recent50,0.7524271844660194,0.7463592233009708,615,0.3297462616248388,False
249,recent20,0.7645631067961165,0.7487864077669902,617,0.2972620413105247,False
250,exclude_last,0.7657766990291263,0.7985436893203883,658,0.007939540693398622,True
251,recent100,0.7900485436893204,0.7779126213592233,641,0.05129519052093906,False
252,fixed_1_6,0.7669902912621359,0.741504854368932,611,0.3984895521639562,False
253,exclude_last,0.7754854368932039,0.6711165048543689,553,0.9918335995609247,False
254,prespecified_full_linear,0.7524271844660194,0.7342233009708737,605,0.5070905203342269,False
255,cold_gap,0.7524271844660194,0.7233009708737864,596,0.6665198595841199,False
256,ewma,0.7609223300970874,0.6868932038834952,566,0.964500827299584,False
257,historical,0.7597087378640777,0.7330097087378641,604,0.525360829848416,False
258,recent50,0.8046116504854369,0.7378640776699029,608,0.4523436802930008,False
259,fixed_1_6,0.779126213592233,0.7621359223300971,628,0.14998015138892434,False
260,exclude_last,0.7730582524271845,0.7609223300970874,627,0.16092100159564854,False
261,recent100,0.7766990291262136,0.787621359223301,649,0.022796947651367055,True
262,historical,0.7851941747572816,0.720873786407767,594,0.6991652543184983,False
263,cold_gap,0.7475728155339806,0.7390776699029126,609,0.4342433395169152,False
264,recent100,0.7827669902912622,0.7233009708737864,596,0.6665198595841199,False
265,ewma,0.7560679611650486,0.7196601941747572,593,0.7149281989699228,False
266,exclude_last,0.7754854368932039,0.7560679611650486,623,0.2097397920498521,False
267,repeat_last,0.7512135922330098,0.7864077669902912,648,0.025392334713058615,True
268,ewma,0.7730582524271845,0.7463592233009708,615,0.3297462616248388,False
269,recent100,0.7779126213592233,0.7354368932038835,606,0.48880532163061946,False
270,fixed_1_6,0.7572815533980582,0.7512135922330098,619,0.2663239119791186,False
271,cold_gap,0.7766990291262136,0.7645631067961165,630,0.12961854403261824,False
272,recent100,0.7864077669902912,0.7014563106796117,578,0.895337242477618,False
273,repeat_last,0.7633495145631068,0.7475728155339806,616,0.3133231039979236,False
274,recent100,0.7463592233009708,0.7402912621359223,610,0.4162798370944438,False
275,cold_gap,0.7766990291262136,0.7233009708737864,596,0.6665198595841199,False
276,prespecified_full_linear,0.7621359223300971,0.7354368932038835,606,0.48880532163061946,False
277,historical,0.7669902912621359,0.7949029126213593,655,0.01147798755500948,True
278,ewma,0.7633495145631068,0.7269417475728155,599,0.6151652101037901,False
279,recent20,0.7985436893203883,0.7451456310679612,614,0.34650443451839497,False
280,historical,0.7536407766990292,0.7317961165048543,603,0.5435779510099145,False
281,recent20,0.7827669902912622,0.7087378640776699,584,0.8365530202164848,False
282,repeat_last,0.7851941747572816,0.7305825242718447,602,0.5617039190713526,False
283,repeat_last,0.7851941747572816,0.741504854368932,611,0.3984895521639562,False
284,prespecified_full_linear,0.7694174757281553,0.7354368932038835,606,0.48880532163061946,False
285,recent100,0.7633495145631068,0.7354368932038835,606,0.48880532163061946,False
286,prespecified_full_linear,0.787621359223301,0.7815533980582524,644,0.03836860397598392,True
287,exclude_last,0.7609223300970874,0.7390776699029126,609,0.4342433395169152,False
288,ewma,0.7706310679611651,0.7366504854368932,607,0.47054362663143273,False
289,historical,0.7342233009708737,0.758495145631068,625,0.18432577747804996,False
290,ewma,0.787621359223301,0.758495145631068,625,0.18432577747804996,False
291,repeat_last,0.7669902912621359,0.7305825242718447,602,0.5617039190713526,False
292,historical,0.7669902912621359,0.8240291262135923,679,0.0003700208825304794,True
293,repeat_last,0.7451456310679612,0.6966019417475728,574,0.9248932156289063,False
294,repeat_last,0.7669902912621359,0.7706310679611651,635,0.08732862529121244,False
295,recent100,0.8021844660194175,0.7475728155339806,616,0.3133231039979236,False
296,cold_gap,0.7536407766990292,0.7160194174757282,590,0.7597057860482179,False
297,fixed_1_6,0.7803398058252428,0.6808252427184466,561,0.9790585656639875,False
298,recent50,0.7851941747572816,0.7354368932038835,606,0.48880532163061946,False
299,exclude_last,0.7560679611650486,0.7463592233009708,615,0.3297462616248388,False
300,repeat_last,0.8106796116504854,0.7997572815533981,659,0.006994965909621047,True
301,historical,0.787621359223301,0.6941747572815534,572,0.9370479461639363,False
302,historical,0.7742718446601942,0.7317961165048543,603,0.5435779510099145,False
303,cold_gap,0.7682038834951457,0.712378640776699,587,0.8003502382496974,False
304,fixed_1_6,0.7900485436893204,0.7305825242718447,602,0.5617039190713526,False
305,cold_gap,0.7864077669902912,0.7075242718446602,583,0.8476079784124912,False
306,cold_gap,0.758495145631068,0.7742718446601942,638,0.06746939964998626,False
307,recent20,0.7754854368932039,0.7293689320388349,601,0.5797013408847131,False
308,repeat_last,0.7936893203883495,0.7402912621359223,610,0.4162798370944438,False
309,recent50,0.7669902912621359,0.7730582524271845,637,0.07365931597746934,False
310,fixed_1_6,0.7621359223300971,0.7839805825242718,646,0.031328533425804585,True
311,cold_gap,0.7754854368932039,0.7233009708737864,596,0.6665198595841199,False
312,cold_gap,0.8058252427184466,0.7038834951456311,580,0.8777362399752886,False
313,repeat_last,0.7730582524271845,0.7366504854368932,607,0.47054362663143273,False
314,recent100,0.7779126213592233,0.7609223300970874,627,0.16092100159564854,False
315,fixed_1_6,0.7900485436893204,0.7402912621359223,610,0.4162798370944438,False
316,cold_gap,0.7597087378640777,0.7378640776699029,608,0.4523436802930008,False
317,exclude_last,0.7827669902912622,0.7888349514563107,650,0.020428786458272848,True
318,exclude_last,0.741504854368932,0.7621359223300971,628,0.14998015138892434,False
319,prespecified_full_linear,0.7572815533980582,0.7196601941747572,593,0.7149281989699228,False
320,historical,0.7779126213592233,0.758495145631068,625,0.18432577747804996,False
321,recent50,0.7718446601941747,0.7609223300970874,627,0.16092100159564854,False
322,fixed_1_6,0.7779126213592233,0.7851941747572816,647,0.02823078068393146,True
323,historical,0.7682038834951457,0.7475728155339806,616,0.3133231039979236,False
324,fixed_1_6,0.779126213592233,0.6565533980582524,541,0.9984186144103103,False
325,exclude_last,0.7936893203883495,0.7305825242718447,602,0.5617039190713526,False
326,recent50,0.8009708737864077,0.7038834951456311,580,0.8777362399752886,False
327,historical,0.7766990291262136,0.75,618,0.28158805313955937,False
328,exclude_last,0.7463592233009708,0.7463592233009708,615,0.3297462616248388,False
329,cold_gap,0.7706310679611651,0.7536407766990292,621,0.2371047297908644,False
330,fixed_1_6,0.7645631067961165,0.7402912621359223,610,0.4162798370944438,False
331,repeat_last,0.75,0.7354368932038835,606,0.48880532163061946,False
332,exclude_last,0.7378640776699029,0.7463592233009708,615,0.3297462616248388,False
333,recent100,0.7706310679611651,0.7390776699029126,609,0.4342433395169152,False
334,ewma,0.7597087378640777,0.7196601941747572,593,0.7149281989699228,False
335,cold_gap,0.7524271844660194,0.720873786407767,594,0.6991652543184983,False
336,cold_gap,0.7766990291262136,0.7160194174757282,590,0.7597057860482179,False
337,repeat_last,0.7766990291262136,0.6978155339805825,575,0.9181808358447294,False
338,repeat_last,0.8058252427184466,0.7099514563106796,585,0.8249900120461768,False
339,recent20,0.7669902912621359,0.7779126213592233,641,0.05129519052093906,False
340,repeat_last,0.7572815533980582,0.7281553398058253,600,0.5975336261150406,False
341,recent20,0.7669902912621359,0.6953883495145631,573,0.9311772565970722,False
342,historical,0.7560679611650486,0.7220873786407767,595,0.6830206541663417,False
343,historical,0.7730582524271845,0.7063106796116505,582,0.8581550282525336,False
344,ewma,0.7682038834951457,0.7390776699029126,609,0.4342433395169152,False
345,exclude_last,0.7694174757281553,0.7827669902912622,645,0.03470218703781948,True
346,cold_gap,0.7512135922330098,0.7949029126213593,655,0.01147798755500948,True
347,repeat_last,0.7718446601941747,0.6941747572815534,572,0.9370479461639363,False
348,cold_gap,0.7961165048543689,0.6881067961165048,567,0.9607663500543601,False
349,historical,0.8094660194174758,0.7548543689320388,622,0.22318352957237225,False
350,recent100,0.7609223300970874,0.7487864077669902,617,0.2972620413105247,False
