row_type,order,period,gap_bin,observations,successes,next_draw_rate,ci_low,ci_high,raw_p,holm_p,permutation_global_p
gap_bin,0,all,"(-0.001, 1.0]",18555,2285,0.1231473996227432,0.11849707462975383,0.12795373260244156,0.7709428957275799,1.0,0.5784215784215784
gap_bin,1,all,"(1.0, 2.0]",7603,928,0.12205708273050112,0.11488914975421012,0.1296067384391833,0.9303054097658672,1.0,0.5784215784215784
gap_bin,2,all,"(2.0, 3.0]",6675,826,0.12374531835205993,0.11606149172507706,0.1318619646153691,0.7368606356092424,1.0,0.5784215784215784
gap_bin,3,all,"(3.0, 5.0]",10994,1329,0.120884118610151,0.11492251049111432,0.12711057107197682,0.6311780098165234,1.0,0.5784215784215784
gap_bin,4,all,"(5.0, 7.0]",8525,991,0.11624633431085044,0.10961464469629884,0.12322371540323121,0.08278486860577051,0.6622789488461641,0.5784215784215784
gap_bin,5,all,"(7.0, 10.0]",9300,1118,0.12021505376344085,0.1137617806590083,0.12698194533141768,0.5269333519236616,1.0,0.5784215784215784
gap_bin,6,all,"(10.0, 15.0]",9325,1195,0.12815013404825737,0.12151863981754099,0.13508787122539742,0.09405611022504151,0.6622789488461641,0.5784215784215784
gap_bin,7,all,"(15.0, 63.0]",9775,1216,0.12439897698209719,0.1180035339131836,0.13108951755699036,0.5576942147567261,1.0,0.5784215784215784
